"","CDSeq_estimated_cell_type_1","CDSeq_estimated_cell_type_2","CDSeq_estimated_cell_type_3","CDSeq_estimated_cell_type_4","CDSeq_estimated_cell_type_5","CDSeq_estimated_cell_type_6"
"POLK",4.32795125234493e-06,3.30381407844576e-06,2.93644228784092e-06,5.11452791884403e-07,3.89961376868848e-06,2.03766521114791e-05
"POLL",9.70058039318691e-06,3.01230107152408e-05,7.56698589559005e-05,5.11452791884403e-07,1.23770350049678e-05,2.58714796471588e-05
"POLM",1.49239698356722e-07,4.85855011536141e-06,5.19524404771854e-06,5.11452791884403e-07,1.69548424725586e-07,6.18168097763972e-06
"POLN",1.26853743603213e-05,0.000104361656477963,1.10681286234004e-05,1.24453512691872e-05,4.91690431704199e-06,0.000124778375289394
"POLQ",1.3431572852105e-06,1.3603940323012e-06,1.51339717911801e-05,1.70484263961468e-07,1.13597444566143e-05,1.14475573659995e-06
"POLR1A",9.70058039318691e-06,2.0017226475289e-05,5.64700439969407e-06,1.00585715737266e-05,1.69548424725586e-07,5.97562494505172e-05
"POLR1B",5.02937783462152e-05,6.23837834812406e-05,6.77640527963288e-07,0.000146786951270824,6.25633687237412e-05,8.81461917181959e-05
"POLR1C",2.23859547535083e-06,1.74907804153011e-06,1.78445339030333e-05,5.37025431478624e-05,2.8653683778624e-05,3.82348416024382e-05
"POLR1D",9.8647440613793e-05,1.30209143091686e-05,2.03292158388986e-06,5.33615746199394e-05,1.86503267198144e-06,9.84489933475955e-06
"POLR1E",7.01426582276592e-06,4.95572111766864e-05,5.19524404771854e-06,2.50611868023358e-05,7.96877596210254e-06,1.25923131025994e-05
"POLR1F",3.44743703204027e-05,4.10061629736503e-05,6.77640527963288e-07,3.86999279192532e-05,1.61071003489307e-05,8.53987779503561e-05
"POLR1G",1.49239698356722e-07,9.71710023072283e-07,1.64892528471067e-05,1.10814771574954e-05,8.47742123627929e-07,5.26587638835976e-06
"POLR1H",3.73099245891804e-06,2.91513006921685e-06,1.51339717911801e-05,1.53435837565321e-06,2.20412952143262e-06,3.86927438970782e-05
"POLR1HASP",3.17880557499817e-05,6.80197016150598e-06,3.27526255182256e-05,5.62598071072844e-06,8.47742123627929e-07,5.33456173255575e-05
"POLR2A",0.000121033395367301,0.000167328465973047,0.000119038852745551,5.11452791884403e-07,4.57780746759082e-06,7.34933182897166e-05
"POLR2B",0.000118944039590307,5.8302601384337e-07,6.21170483966348e-05,7.65474345186991e-05,0.000111054218195259,7.48670251736365e-05
"POLR2C",6.82025421490218e-05,5.69422073520358e-05,1.12940087993881e-06,3.76770223354844e-05,8.86738261314814e-05,0.000115162427101955
"POLR2D",0.000196847162132516,0.000282767616714034,7.65733796598516e-05,0.000237825548226248,4.93385915951455e-05,2.0834554406119e-05
"POLR2E",4.92491004577182e-06,0.000175102146157625,7.38628175479984e-05,4.72241411173266e-05,8.47742123627929e-07,4.64770829059579e-05
"POLR2F",1.49239698356722e-07,9.1923768182638e-05,6.39240898045368e-05,4.62012355335578e-05,3.13664585742334e-05,8.03618527093163e-05
"POLR2G",3.56682879072565e-05,4.10061629736503e-05,7.88321814197292e-05,8.52421319807339e-07,4.56085262511826e-05,3.86927438970782e-05
"POLR2H",1.3431572852105e-06,1.53530183645421e-05,5.64700439969407e-06,1.10814771574954e-05,1.50898098005771e-05,1.25923131025994e-05
"POLR2I",1.3431572852105e-06,3.86740589182769e-05,3.38820263981644e-06,5.11452791884403e-07,1.03424539082607e-05,2.06056032587991e-06
"POLR2J3",1.49239698356722e-07,1.26322302999397e-05,2.25880175987763e-07,2.60840923861046e-05,4.57780746759082e-06,2.28951147319989e-07
"POLR2K",0.000232067730944702,7.96802218919272e-06,0.000172346574278663,0.000170654748225429,2.08544562412471e-05,7.07459045218767e-05
"POLR2L",1.49239698356722e-07,3.3621166798301e-05,2.93644228784092e-06,1.70484263961468e-07,1.6785294047833e-05,3.13663071828386e-05
"POLR2M",8.37234707781209e-05,2.07945944937469e-05,9.26108721549827e-06,5.96694923865137e-06,4.69649136489873e-05,6.02141517451572e-05
"POLR3A",3.98469994612447e-05,1.41869663368553e-05,0.000102775480074432,4.68831725894037e-05,1.69548424725586e-07,6.86853441959968e-07
"POLR3B",4.47719095070165e-07,1.94342004614457e-07,2.25880175987763e-07,5.11452791884403e-07,4.91690431704199e-06,2.35819681739589e-05
"POLR3C",6.11882763262559e-06,5.8302601384337e-07,1.78445339030333e-05,2.89823248734495e-06,8.30787281155371e-06,2.28951147319989e-07
"POLR3D",1.3431572852105e-06,4.02287949551925e-05,1.69410131990822e-05,7.67179187826605e-06,1.13597444566143e-05,6.86853441959968e-07
"POLR3E",4.28317934283791e-05,2.42927505768071e-05,2.37174184787151e-05,4.94404365488257e-06,6.27329171484668e-06,2.49556750578788e-05
"POLR3F",4.32795125234493e-06,6.89914116381321e-05,7.45404580759617e-06,2.21629543149908e-06,3.10273617247822e-05,2.06056032587991e-06
"POLR3G",3.08926175598414e-05,2.31266985491203e-05,8.33497849394844e-05,7.75703401024679e-05,4.79822041973408e-05,7.53249274682765e-05
"POLR3GL",1.3431572852105e-06,9.71710023072283e-07,1.73927735510577e-05,4.2621065990367e-06,2.88232322033496e-06,2.51846262051988e-06
"POLR3H",1.3431572852105e-06,0.000205030814868252,4.44983946695893e-05,0.000113713004062299,1.1868389730791e-06,9.38699704011957e-06
"POLR3K",1.77595241044499e-05,1.5741702373771e-05,2.55244598866172e-05,1.87532690357615e-06,1.1868389730791e-06,7.55538786155965e-06
"POLRMT",7.90970401290625e-06,3.20664307613853e-05,1.96515753109354e-05,3.23920101526789e-06,2.20412952143262e-06,2.35819681739589e-05
"POM121",5.65618456771975e-05,8.2595351961144e-05,0.000103227240426408,6.25677248738587e-05,0.000184977331375614,3.86927438970782e-05
"POMC",2.23859547535083e-06,1.94342004614457e-07,6.77640527963288e-07,3.58016954319082e-06,1.69548424725586e-07,9.84489933475955e-06
"POMGNT1",3.4325130622046e-06,2.07945944937469e-05,1.28751700313025e-05,2.89823248734495e-06,1.03424539082607e-05,2.97636491515986e-06
"POMGNT2",1.04467788849705e-06,5.63591813381924e-06,2.25880175987763e-07,1.70484263961468e-07,4.91690431704199e-06,5.26587638835976e-06
"POMK",1.3431572852105e-06,5.8302601384337e-07,2.25880175987763e-07,4.60307512695963e-06,8.47742123627929e-07,3.09084048881986e-05
"POMP",0.000168491619444739,0.000128460065050156,0.000116328290633698,2.4038281218567e-05,0.000269751543738407,1.14475573659995e-06
"POMT1",9.10362159976002e-06,8.37614039888308e-05,5.19524404771854e-06,3.29034629445633e-05,2.83145869291728e-05,1.14475573659995e-06
"POMT2",2.23859547535083e-06,5.26666832505177e-05,1.78445339030333e-05,4.31325187822514e-05,3.03491680258799e-05,4.3729669138118e-05
"POMZP3",4.47719095070165e-07,2.91513006921685e-06,1.01646079194493e-05,1.24453512691872e-05,6.61238856429785e-06,1.76292383436392e-05
"PON1",2.53707487206427e-06,5.24723412459033e-06,1.19716493273514e-05,1.70484263961468e-07,5.08645274176758e-07,6.86853441959968e-07
"PON2",3.83546024776775e-05,2.91513006921685e-06,0.000119038852745551,1.70484263961468e-07,0.000314173231016511,6.86853441959968e-07
"PON3",4.47719095070165e-07,5.8302601384337e-07,2.25880175987763e-07,8.35372893411192e-06,1.69548424725586e-07,6.86853441959968e-07
"POP1",3.4325130622046e-06,5.8302601384337e-07,1.12940087993881e-06,1.53435837565321e-06,1.69548424725586e-07,2.28951147319989e-07
"POP4",1.3431572852105e-06,2.35153825583492e-05,7.00228545562064e-06,1.17634142133413e-05,1.03424539082607e-05,1.12186062186795e-05
"POP5",1.49239698356722e-07,1.03001262445662e-05,6.77640527963288e-07,1.87532690357615e-06,3.22142006978613e-06,2.28951147319989e-07
"POP7",3.4325130622046e-06,4.60590550936262e-05,6.09876475166959e-06,3.92113807111376e-06,4.39130420039267e-05,6.86853441959968e-07
"POPDC1",2.23859547535083e-06,2.91513006921685e-06,1.10681286234004e-05,6.98985482242018e-06,4.23871061813965e-06,8.01329015619963e-06
"POPDC2",1.49239698356722e-07,1.03001262445662e-05,2.25880175987763e-07,8.52421319807339e-07,1.52593582253027e-06,4.80797409371978e-06
"POPDC3",9.68565642335124e-05,3.30381407844576e-06,4.8564237837369e-05,2.88118406094881e-05,1.69548424725586e-07,2.28951147319989e-07
"POR",7.46198491783608e-07,2.97343267060119e-05,2.25880175987763e-07,6.64888629449725e-06,1.52593582253027e-06,1.16765085133195e-05
"PORCN",3.20865351466952e-05,1.49643343553132e-05,1.73927735510577e-05,3.66541167517156e-05,2.20412952143262e-06,4.80797409371978e-06
"POSTN",4.47719095070165e-07,3.30381407844576e-06,9.26108721549827e-06,8.52421319807339e-07,4.57780746759082e-06,1.16765085133195e-05
"POT1",5.26816135199228e-05,2.52644605998794e-06,2.91385427024214e-05,3.52902426400238e-05,4.73040104984385e-05,8.12776572985962e-05
"POT1-AS1",1.3431572852105e-06,6.80197016150598e-06,2.25880175987763e-07,1.70484263961468e-07,8.47742123627929e-07,2.28951147319989e-07
"POU1F1",2.23859547535083e-06,2.52644605998794e-06,2.48468193586539e-06,1.70484263961468e-07,1.52593582253027e-06,1.60265803123993e-06
"POU2AF1",2.53707487206427e-06,3.30381407844576e-06,6.77640527963288e-07,1.70484263961468e-07,2.20412952143262e-06,1.07607039240395e-05
"POU2AF3",2.53707487206427e-06,3.30381407844576e-06,6.77640527963288e-07,1.19338984773027e-06,1.69548424725586e-07,2.51846262051988e-06
"POU2F1",4.19363552382388e-05,3.55645868444455e-05,4.22395929097116e-05,2.89823248734495e-06,3.34010396709404e-05,2.99926002989186e-05
"POU2F2",4.02947185563149e-06,0.000248952107911119,1.19716493273514e-05,0.000179519929951426,4.45912357028291e-05,0.000180642455235472
"POU2F3",3.13403366549116e-06,1.94342004614457e-07,2.03292158388986e-06,1.19338984773027e-06,8.47742123627929e-07,5.26587638835976e-06
"POU3F1",7.31274521947936e-06,1.45756503460842e-05,8.35756651154722e-06,5.2850121828055e-06,3.89961376868848e-06,2.31240658793189e-05
"POU3F2",3.05941381631279e-05,3.82853749090479e-05,2.25880175987763e-07,8.01276040618899e-06,1.50898098005771e-05,5.83825425665973e-05
"POU3F3",1.49239698356722e-07,0.000187151350443722,8.96744298671418e-05,2.98347461932569e-05,0.000132756416560134,4.05243530756381e-05
"POU3F4",1.3431572852105e-06,2.81795906690962e-05,3.38820263981644e-06,4.94404365488257e-06,4.57780746759082e-06,2.28951147319989e-07
"POU4F1",1.49239698356722e-07,3.30381407844576e-06,3.38820263981644e-06,1.03995401016495e-05,1.69548424725586e-07,8.01329015619963e-06
"POU4F2",1.49239698356722e-07,7.57933817996381e-06,2.93644228784092e-06,1.70484263961468e-07,2.20412952143262e-06,2.51846262051988e-06
"POU4F3",1.64163668192394e-06,2.58474866137227e-05,1.01646079194493e-05,1.14224456854183e-05,2.20412952143262e-06,2.28951147319989e-07
"POU5F1",1.49239698356722e-07,7.09348316842766e-05,4.74348369574302e-06,2.9152809137411e-05,1.84807782950889e-05,4.3500717990798e-06
"POU5F1B",7.61122461619281e-06,4.02287949551925e-05,2.25880175987763e-07,2.43792497464899e-05,4.57780746759082e-06,1.62555314597192e-05
"POU5F1P4",5.22338944248526e-06,1.3603940323012e-06,4.74348369574302e-06,1.19338984773027e-06,1.69548424725586e-07,2.1750358995399e-05
"POU6F1",9.99905978990035e-06,2.62361706229516e-05,7.90580615957169e-06,0.000111667192894761,2.20412952143262e-06,6.02141517451572e-05
"POU6F2",1.49239698356722e-07,1.30209143091686e-05,1.58116123191434e-06,1.27863197971101e-05,1.69548424725586e-07,3.43426720979984e-06
"PP2D1",3.4325130622046e-06,5.8302601384337e-07,2.48468193586539e-06,1.19338984773027e-06,1.52593582253027e-06,6.63958327227969e-06
"PPA1",3.13403366549116e-06,2.52644605998794e-06,2.23621374227885e-05,0.000333637704572593,5.08645274176758e-07,0.000241543460422589
"PPA2",0.000118048601400167,3.69249808767467e-06,2.10068563668619e-05,0.000207479349241106,1.16988413060654e-05,0.000204453374556751
"PPAN",2.83555426877771e-06,1.3603940323012e-06,7.90580615957169e-06,4.2621065990367e-06,3.47574270687451e-05,4.92244966737977e-05
"PPARA",2.64154266091397e-05,4.06174789644214e-05,0.000129429340840988,9.56416720823835e-05,8.64696966100488e-06,1.90029452275591e-05
"PPARD",2.07443180715843e-05,1.94342004614457e-07,2.25880175987763e-07,0.000413765308634482,2.11935530906982e-05,0.000606033686956012
"PPARG",2.83555426877771e-06,2.31266985491203e-05,2.25880175987763e-07,2.21629543149908e-06,8.47742123627929e-07,1.35081176918794e-05
"PPARGC1A",3.44743703204027e-05,6.02460214304815e-06,2.25880175987763e-07,4.75651096452495e-05,1.23770350049678e-05,1.35081176918794e-05
"PPARGC1B",1.20884155668945e-05,2.11832785029758e-05,3.0493823758348e-05,1.10814771574954e-05,7.62967911265136e-06,4.46454737273979e-05
"PPAT",0.0001720733722053,0.000118354280810204,1.55857321431556e-05,1.14224456854183e-05,2.35672310368564e-05,2.28951147319989e-07
"PPCDC",1.64163668192394e-06,1.74907804153011e-06,5.19524404771854e-06,3.58016954319082e-06,1.69548424725586e-07,1.21344108079594e-05
"PPCS",4.64135461889404e-05,2.91513006921685e-06,1.01646079194493e-05,4.60307512695963e-06,1.69548424725586e-07,2.63293819417988e-05
"PPDPF",8.90960999189628e-05,7.79311438503971e-05,0.000114521249225796,3.23920101526789e-06,1.94980688434424e-05,0.000143094467074993
"PPDPFL",4.47719095070165e-07,6.80197016150598e-06,6.77640527963288e-07,1.70484263961468e-07,5.08645274176758e-07,1.14475573659995e-06
"PPEF1",1.04467788849705e-06,2.91513006921685e-06,6.77640527963288e-07,4.94404365488257e-06,5.08645274176758e-07,4.80797409371978e-06
"PPEF2",7.46198491783608e-07,2.52644605998794e-06,3.83996299179197e-06,1.70484263961468e-07,1.52593582253027e-06,3.89216950443982e-06
"PPFIA1",2.23859547535083e-06,7.63764078134814e-05,2.03292158388986e-06,5.0292857868633e-05,0.00013173912601178,8.90619963074759e-05
"PPFIA2",8.10371562076999e-05,0.000199977922748276,8.60603470513376e-05,0.000293403418277686,1.69548424725586e-07,1.03028016293995e-05
"PPFIA3",1.29838537570348e-05,1.94342004614457e-07,3.83996299179197e-06,0.00014167242335198,1.86503267198144e-06,5.24298127362776e-05
"PPFIA4",3.74591642875371e-05,5.8302601384337e-07,2.03292158388986e-06,2.89823248734495e-06,2.18717467896006e-05,6.63958327227969e-06
"PPFIBP1",1.4476250740602e-05,0.000148671633530059,0.00022113669229202,0.0005760663279258,0.000100881312711724,1.30502153972394e-05
"PPFIBP2",8.50666280633314e-06,9.71710023072283e-07,9.7128475674738e-06,1.70484263961468e-07,2.88232322033496e-06,5.26587638835976e-06
"PPHLN1",0.000169685537031593,0.000223298963302011,2.93644228784092e-06,0.000125305934011679,0.000151745840129399,8.6772484834276e-05
"PPIA",0.0016352193748946,0.000745301587696441,0.000994098654522144,0.00151441171676972,0.000838756057117473,0.00236392059607889
"PPIB",4.02947185563149e-06,2.62361706229516e-05,5.39853620610753e-05,3.92113807111376e-06,2.76363932302705e-05,1.21344108079594e-05
"PPIC",5.82034823591215e-06,2.91513006921685e-06,4.17878325577361e-05,1.68779421321853e-05,0.000232450890298778,0.000119741450048354
"PPID",5.65618456771975e-05,4.21722150013371e-05,8.56085866993621e-05,9.76874832499211e-05,4.35739451544756e-05,8.01329015619963e-06
"PPIE",1.74610447077364e-05,0.000172770042102252,7.07004950841697e-05,5.96694923865137e-06,4.23871061813965e-06,2.97636491515986e-06
"PPIF",3.50713291138296e-05,2.52644605998794e-06,6.77640527963288e-07,8.33668050771578e-05,3.23837491225869e-05,2.06056032587991e-06
"PPIG",0.000196548682735802,0.000140897953345481,9.19332316270194e-05,0.000266807873099697,0.000349439303359432,2.06056032587991e-06
"PPIH",1.23868949636079e-05,2.13776205075902e-06,2.77832616464948e-05,8.52421319807339e-07,5.08645274176758e-07,7.09748556691967e-06
"PPIL1",2.94002205762742e-05,1.94342004614457e-07,4.29172334376749e-06,1.19338984773027e-06,2.96709743269775e-05,5.26587638835976e-06
"PPIL2",3.47728497171162e-05,0.00010552770850565,6.07617673407082e-05,3.58016954319082e-06,2.59409089830146e-05,7.80723412361164e-05
"PPIL3",9.10362159976002e-06,1.94342004614457e-07,2.25880175987763e-07,3.92113807111376e-06,2.20412952143262e-06,1.60265803123993e-06
"PPIL4",0.000260721753029193,0.000123018488920951,8.60603470513376e-05,8.52421319807339e-07,2.52627152841123e-05,2.28951147319989e-07
"PPIL6",1.50732095340289e-05,2.85682746783251e-05,2.23621374227885e-05,2.30153756347982e-05,1.54289066500283e-05,1.07607039240395e-05
"PPIP5K1",9.98413582006468e-05,6.35498355089273e-05,0.000105486042186285,2.23334385789523e-05,2.54322637088379e-06,4.4187571432758e-05
"PPIP5K2",7.90970401290625e-06,5.24723412459033e-06,1.12940087993881e-06,2.89823248734495e-06,2.88232322033496e-06,2.51846262051988e-06
"PPL",5.02937783462152e-05,3.69249808767467e-06,1.01646079194493e-05,2.21629543149908e-06,2.18717467896006e-05,6.4793174691557e-05
"PPM1A",0.000220725513869591,0.000362447838605961,5.17265603011977e-05,0.000269876589851004,0.000134790997656841,1.14475573659995e-06
"PPM1B",8.49173883649746e-05,5.11119472136021e-05,0.000237851825315114,0.000383419109649341,0.000122244414227147,5.26587638835976e-06
"PPM1D",1.49239698356722e-07,2.31266985491203e-05,2.32656581267396e-05,1.96056903555688e-05,1.52593582253027e-06,1.21344108079594e-05
"PPM1E",9.65580848367989e-05,6.02460214304815e-06,8.83191488112152e-05,3.80179908634073e-05,8.47742123627929e-07,4.80797409371978e-06
"PPM1F",3.13403366549116e-06,4.2560899010566e-05,9.26108721549827e-06,5.47254487316312e-05,2.18717467896006e-05,4.2813864548838e-05
"PPM1G",1.49239698356722e-07,6.02460214304815e-06,2.48468193586539e-06,3.49492741121009e-05,2.20412952143262e-06,1.07607039240395e-05
"PPM1H",0.000115063807433032,5.11119472136021e-05,0.0001181353320416,0.000131784336042215,0.000212444176181159,0.000119283547753714
"PPM1J",4.47719095070165e-07,1.37982823276264e-05,1.37786907352535e-05,2.9152809137411e-05,4.91690431704199e-06,2.06056032587991e-06
"PPM1K",0.000610838085374062,2.52644605998794e-06,0.000334528540637877,0.000594478628433638,4.69649136489873e-05,2.90767957096387e-05
"PPM1K-DT",2.83555426877771e-06,6.80197016150598e-06,6.09876475166959e-06,2.21629543149908e-06,3.5605169192373e-06,8.92909474547959e-06
"PPM1L",9.56626466466586e-05,6.31611514996984e-05,1.82962942550088e-05,9.46187664986146e-05,3.17055554236846e-05,3.43426720979984e-06
"PPM1M",1.04467788849705e-06,9.71710023072283e-07,1.12940087993881e-06,1.87532690357615e-06,1.52593582253027e-06,1.21344108079594e-05
"PPM1N",1.04467788849705e-06,7.57933817996381e-06,1.78445339030333e-05,9.0356659899578e-06,1.44116161016748e-05,5.88404448612373e-05
"PPME1",0.00016162659332033,9.77540283210716e-05,2.25880175987763e-07,0.00021020709746449,3.22142006978613e-06,0.000144010271664273
"PPOX",4.47719095070165e-07,1.94342004614457e-07,1.64892528471067e-05,1.70484263961468e-07,2.88232322033496e-06,2.58714796471588e-05
"PPP1CA",2.83555426877771e-06,1.37982823276264e-05,2.48468193586539e-06,5.06338263965559e-05,5.59509801594433e-06,3.68611347185183e-05
"PPP1CB",0.000664265897385768,0.000487604089577671,0.000239207106371041,0.000392284291375338,0.000642758078134696,0.000112872915628755
"PPP1CC",1.7162565311023e-05,3.32324827890721e-05,3.45596669261277e-05,3.63131482237926e-05,4.0522073509415e-05,1.16765085133195e-05
"PPP1R10",7.90970401290625e-06,9.71710023072283e-07,4.04325515018095e-05,5.19977005082477e-05,3.95047829610615e-05,6.63958327227969e-06
"PPP1R11",4.22348346349522e-05,1.14661782722529e-05,2.32656581267396e-05,6.52954730972422e-05,4.52694294017314e-05,7.07459045218767e-05
"PPP1R12A",0.000283406187179414,6.02460214304815e-06,0.000229268378627579,0.000141331454824057,8.46046639380674e-05,7.62407320575565e-05
"PPP1R12B",3.4325130622046e-06,0.000109414548597939,6.77640527963288e-07,6.46135360413963e-05,8.12136954435556e-05,6.86853441959968e-07
"PPP1R12C",4.47719095070165e-07,2.42927505768071e-05,3.68184686860053e-05,1.72189106601083e-05,3.98438798105127e-05,0.000183847771297952
"PPP1R13B",9.20808938860973e-05,1.74907804153011e-06,0.000180026500262247,4.68831725894037e-05,5.93419486539551e-06,6.79984907540369e-05
